campLocation,timestamp,source,destination,user,device,eventType,eventDescription,eventSeverity,mlRiskScore,entropy,log_hash,anomaly_score
Delhi,2023-09-18T07:33,10.1.1.1,192.168.0.2,user123,DeviceXYZ,auth-failed,Failed login attempt for user 'user123' from IP 10.1.1.1,error,0.33,4.34531379739819,b6a49e24acdf09e620e2d8cf87ecdf647d9632b8722134c4c5c1f3f8f030d1f6,1
Delhi,2023-09-15T20:10,192.168.10.5,192.168.0.2,user123,Workstation123,application-errors,Application error: Error message: 56,critical,0.27,3.9749375012019263,ece862eb9a20b20d8317e39326232ac602dee33829f0fea9c34a445124408dd9,1
Delhi,2023-09-12T19:55,192.168.2.5,192.168.2.6,guest,DeviceXYZ,software-update,Software update: Software10 updated to version v2,informational,0.27,4.058815334777912,229b7c432fb3d90bda6faef54ffa5e5bcdb15b0b2ef8decf30f0a443cc840d40,1
Delhi,2023-09-18T01:33,10.0.0.100,192.168.2.6,guest,Workstation123,application-errors,Application error: Error message: 72,warning,0.27,3.9749375012019263,346c8318f03ba80fb82a11a6f18e2038292f8c2c99f18e3f3848eb0bb590481e,1
Delhi,2023-09-17T11:16,10.10.10.10,172.16.1.101,guest,DeviceXYZ,system-shutdown,System shutdown: Reason1,critical,0.33,3.9701755214643453,158fd95c60ddc2dbf37b646cffcbf1ba66b315be4bd1e64f1e04784ad871711e,1
Delhi,2023-09-13T03:13,10.10.10.10,192.168.2.6,user123,Workstation123,firewall-change,Firewall rule change: Port 56746 opened for IP 10.10.10.10,error,0.3,4.44635508166331,345d736747a16e19cd84d5162d0ad47aff2570099b33b6af5fdbab17a59ecfb0,1
Delhi,2023-09-12T14:58,192.168.2.5,192.168.0.2,guest,ServerABC,dns-queries,DNS query from IP 192.168.2.5 for domain 'example595.com',critical,0.17,4.6062909446753775,9c504185fa568d18e22f3209089043467bc5ab79d73e74b84bbf272441e53621,1
Delhi,2023-09-14T07:48,192.168.10.5,192.168.10.6,guest,DeviceXYZ,network-disconnected,Device 'DeviceXYZ' disconnected from the network at IP 192.168.10.5,informational,0.13,4.606769227609751,adfd1b74e042f28eb774087db59a0115801e12fa60a223623671c19d00dacfe2,1
Delhi,2023-09-15T08:32,10.0.0.2,10.0.0.101,user123,Workstation123,api-called,API called: API3 from IP 10.0.0.2,warning,0.2,3.995024710779948,788dc3648021fb27b4ef9b4a806c3015434159ea16fdadb786f73729e6b501db,1
Delhi,2023-09-12T23:13,192.168.0.1,10.0.0.3,anonymous,Workstation123,firewall-change,Firewall rule change: Port 57169 opened for IP 192.168.0.1,error,0.3,4.54980335752538,cbffba84abd4242c332c4a492082690d3748a00f029f7feb849bf5c770bbab94,1
Delhi,2023-09-13T04:08,172.16.1.100,192.168.2.6,anonymous,DeviceXYZ,api-called,API called: API3 from IP 172.16.1.100,informational,0.2,4.1317695012795665,defe9a991e0b5f62bf1c83620ff46dab6d7778aaca1228db3a1668a56f6c9a19,1
Delhi,2023-09-15T11:07,192.168.1.100,172.16.0.20,guest,Workstation123,system-shutdown,System shutdown: Reason3,informational,0.33,3.9701755214643453,ff6835047f1a94cd960115d050b2ff2d3a41f38f8ac6300be3d843deaf6d54d3,1
Delhi,2023-09-12T16:34,10.0.0.100,192.168.0.2,user123,Workstation123,auth-lockout,User 'user123' locked out after multiple failed login attempts from IP 10.0.0.100,informational,0.37,4.408079777823862,5c138615dcbaa7030d596f3db97858e846d8491365342f1dcbb4d87cae0199db,1
Delhi,2023-09-12T17:29,10.10.10.10,10.0.0.101,guest,ServerABC,permission-changes,User 'guest' changed permissions for file '/path/to/file594.txt',informational,0.17,4.417837797403417,3a880ffc5dcd83464760f0086709b0f14f64100601f929deac162aef2eb415ca,1
Delhi,2023-09-16T09:49,10.0.0.2,192.168.0.3,anonymous,ServerABC,api-called,API called: API2 from IP 10.0.0.2,error,0.2,3.9344186501738876,8b905467d5a6ec16808dbe561a0512ff6c800c9847cedd7fc40c6db44d78e93f,1
Delhi,2023-09-18T15:32,192.168.2.5,192.168.0.2,anonymous,ServerABC,network-disconnected,Device 'ServerABC' disconnected from the network at IP 192.168.2.5,warning,0.13,4.604703967712185,e62710b345ca56b3da0d23ce539fa2464158454890daf78fcf3b99932fae4769,1
Delhi,2023-09-14T16:41,10.0.0.100,10.0.0.3,admin,DeviceXYZ,auth-success,Successful login for user 'admin' from IP 10.0.0.100,warning,0.1,4.242931065413767,8e959cd3362cd99d78d2b58c4931899b5ff749349e20587867707f1a15039d25,1
Delhi,2023-09-14T14:33,192.168.2.5,192.168.2.6,guest,ServerABC,auth-lockout,User 'guest' locked out after multiple failed login attempts from IP 192.168.2.5,critical,0.37,4.484359879817846,0377e2df31dc7cc14282d9af93b2a16da6c68509f03f69cd7bc4ed9390c70d48,1
Delhi,2023-09-14T23:52,172.16.0.10,10.1.1.2,user123,Workstation123,dns-queries,DNS query from IP 172.16.0.10 for domain 'example381.com',warning,0.17,4.61953458506421,e7f936d239324eed9c53cf55cf0c605b4d89e9473c70323f334b874aec8e7591,1
Delhi,2023-09-15T05:11,192.168.1.100,10.0.0.3,guest,DeviceXYZ,system-shutdown,System shutdown: Reason2,error,0.33,3.9701755214643453,2e2272f305dc0845ccb8222ed26fca8fc01c39ef4ba7c83333fa3dd47005b3b7,1
Delhi,2023-09-16T17:12,10.1.1.1,192.168.10.6,anonymous,Workstation123,file-access,File access: Read to file '/path/to/file112.txt' by user 'anonymous' from IP 10.1.1.1,warning,0.23,4.582189421182505,22c877459c7ad02ba06e5d7780084dcee47b7719fe106a58e09dd7befeea9783,1
Delhi,2023-09-16T23:26,172.16.0.10,192.168.0.2,guest,DeviceXYZ,malware-detection,Malware detected: File 'file439.txt' found on device 'DeviceXYZ',error,0.37,4.369054056131191,29d147d80f4faa9955e64239af0e3c7fc3f2efc05d539a392b517e6edde9bbc6,1
Delhi,2023-09-14T23:44,172.16.1.100,192.168.10.6,user123,DeviceXYZ,software-update,Software update: Software6 updated to version v5,informational,0.27,3.996653522439334,f53843fca71fa6179e9be1a4639ebe5acc8eec8a965f5b8509657c99899c4f0a,1
Delhi,2023-09-13T19:25,10.1.1.1,192.168.0.3,anonymous,ServerABC,network-disconnected,Device 'ServerABC' disconnected from the network at IP 10.1.1.1,informational,0.13,4.405541034473663,b6fe16c01a88960c7b40d2f34dffa8ac2927aa64711aa252fb0ea866a046f2df,1
Delhi,2023-09-14T21:23,10.1.1.1,10.10.10.20,anonymous,Workstation123,system-restart,System restart: Reason10,critical,0.3,3.7406015629507228,b40b4e87fd9b312c447feaa1ab9019116e534d8961a2cef4929760060181e9fd,-1
Delhi,2023-09-14T00:11,192.168.1.100,10.0.0.3,anonymous,DeviceXYZ,auth-failed,Failed login attempt for user 'anonymous' from IP 192.168.1.100,informational,0.33,4.534520352236723,bcaec601137227fa714c3918aa625d22a104170d3548fb4c039fafbe23bb876d,1
Delhi,2023-09-16T19:44,10.0.0.2,172.16.0.20,admin,DeviceXYZ,api-called,API called: API4 from IP 10.0.0.2,informational,0.2,3.995024710779948,6558609db7b24732b43bbd23121ed913c8a9fc1b6ca5d1c09053049333982133,1
Delhi,2023-09-17T08:51,192.168.2.5,10.0.0.101,guest,DeviceXYZ,malware-detection,Malware detected: File 'file288.txt' found on device 'DeviceXYZ',warning,0.37,4.337804056131191,7428dbea5c12109fd7102ed1a7079c732c8a1d86fec9fd25cb3e453b7fc41ed7,1
Delhi,2023-09-15T19:47,10.0.0.100,10.10.10.20,user123,ServerABC,auth-success,Successful login for user 'user123' from IP 10.0.0.100,warning,0.1,4.180154864392036,7823bd6a4c7f5af07395672d3c15f31bde214cefaf5808b8b3cecef23799499d,1
Delhi,2023-09-18T00:01,10.0.0.2,10.0.0.3,user123,DeviceXYZ,application-usage,User 'user123' used application 'App2',warning,0.13,4.10293343438235,57fcc8884a0bb5c782e5d848e457a68f59f4fce67b531e7a677ec0d21777a4eb,1
Delhi,2023-09-17T15:01,192.168.2.5,10.10.10.20,user123,Workstation123,system-shutdown,System shutdown: Reason9,warning,0.33,3.9701755214643453,1a97297b95329de52043e18a167cfc0b9e5ba1b82ea28c9462241e6c466e8077,1
Delhi,2023-09-14T14:59,172.16.0.10,10.10.10.20,user123,DeviceXYZ,permission-changes,User 'user123' changed permissions for file '/path/to/file235.txt',error,0.17,4.485396346789043,dec808d405e991fb7675fe299150cf56a55813cf036fba802cfed16d303b66e9,1
Delhi,2023-09-14T20:55,10.0.0.100,172.16.0.20,anonymous,ServerABC,auth-failed,Failed login attempt for user 'anonymous' from IP 10.0.0.100,error,0.33,4.33183237120822,cb74788ca1a9bfa0a1a2055b9d661ba13c521430e7def9dcc4e04b8d742aff2a,1
Delhi,2023-09-17T04:15,164.148.197.132,59.182.91.87,user123,DeviceXYZ,application-errors,Application error: Error message: 52,informational,0.8,3.9749375012019263,da8a7354561c6a5794b5732eb52a33488098a87f876d371d1446e3ffd652a801,1
Delhi,2023-09-14T02:55,192.168.0.1,10.0.0.3,guest,ServerABC,auth-lockout,User 'guest' locked out after multiple failed login attempts from IP 192.168.0.1,critical,0.37,4.474923786040803,33d1e9cbcb9855188be4407cb2dbfd434b56c06047fae46172cbb41ebd73601a,1
Delhi,2023-09-13T15:27,10.10.10.10,192.168.10.6,anonymous,DeviceXYZ,system-shutdown,System shutdown: Reason7,error,0.33,3.9701755214643453,6fbae6b520ee8752f0d07110286a38b7d4adab07a151604d5e1de33a4d2ad6cf,1
Delhi,2023-09-18T14:37,10.0.0.100,10.0.0.3,guest,Workstation123,application-usage,User 'guest' used application 'App9',informational,0.13,4.016875695766563,0bfc1d1f27421efbf21d8f2df6e61e4358bb8e4d0f5050528b60fc9a3e25b702,1
Delhi,2023-09-16T19:13,155.213.251.22,57.31.146.131,guest,DeviceXYZ,firewall-change,Firewall rule change: Port 28563 opened for IP 155.213.251.22,informational,0.83,4.451412239898501,765e847d9b4a7a921f11d1aaf95c6704254706fee16ad6eb3c49a49a8beea434,1
Delhi,2023-09-16T00:00,172.16.1.100,192.168.2.6,user123,DeviceXYZ,dns-queries,DNS query from IP 172.16.1.100 for domain 'example706.com',informational,0.17,4.549081909594924,38afc14b64386d0525e6e116af4ae7a8e836c51db611be46a54c62b3744d60f9,1
Delhi,2023-09-16T14:46,202.24.65.82,203.56.177.204,admin,Workstation123,application-usage,User 'admin' used application 'App1',error,0.67,4.016875695766563,ec962f9bcb1e9e834de600791453b060f7f21ee92d0546240d30a532b5cc9be6,1
Delhi,2023-09-14T00:58,172.16.0.10,10.1.1.2,guest,Workstation123,malware-detection,Malware detected: File 'file799.txt' found on device 'Workstation123',error,0.37,4.464670515253233,e4918f614fd48703b620951017003d8210747d5a7a92ef2e40d24b98094b17f1,1
Delhi,2023-09-16T18:28,10.0.0.100,10.0.0.3,anonymous,Workstation123,dns-queries,DNS query from IP 10.0.0.100 for domain 'example894.com',error,0.17,4.507874566108195,27febda65c17ac5848af31249ec7e367f6f81978762fe746354468fb1ed710e7,1
Delhi,2023-09-14T00:40,192.168.0.1,172.16.0.20,guest,Workstation123,api-called,API called: API3 from IP 192.168.0.1,informational,0.2,4.208003043578681,742bb2e11aa0c9b1aabf406b507bfc0909c06661c25d036d1a0e243a25d3175d,1
Delhi,2023-09-16T23:31,10.0.0.2,192.168.2.6,admin,DeviceXYZ,network-connected,Device 'DeviceXYZ' connected to the network at IP 10.0.0.2,informational,0.13,4.226443228177734,02cda4c2afa828f228444dd2f6e0cc3e00cd1e3a5cc1f61e7a39f3fe5f047bfe,1
Delhi,2023-09-16T01:16,10.10.10.10,172.16.0.20,admin,DeviceXYZ,malware-detection,Malware detected: File 'file549.txt' found on device 'DeviceXYZ',informational,0.37,4.369054056131191,ea62b89b4584d73ac9cedba975140555a644f179ae3d1c1fe7dd1c5aed410ce5,1
Delhi,2023-09-16T19:40,192.168.2.5,10.0.0.101,user123,DeviceXYZ,api-called,API called: API1 from IP 192.168.2.5,warning,0.2,4.1524474880231255,b9b897b07df4a2f6dab9a58dbc6d61542ea9c8308dbc94c716fc87813a4fbfbd,1
Delhi,2023-09-14T20:23,10.1.1.1,10.1.1.2,anonymous,Workstation123,file-access,File access: Delete to file '/path/to/file642.txt' by user 'anonymous' from IP 10.1.1.1,error,0.23,4.6016479407633515,aeeca83fb16a37be64a3ca4460aea6e89ba8baf616644bb335aa39604f70718c,1
Delhi,2023-09-16T03:39,172.16.0.10,192.168.10.6,admin,ServerABC,file-access,File access: Delete to file '/path/to/file783.txt' by user 'admin' from IP 172.16.0.10,informational,0.23,4.704254896303051,a6390bbd74836b2a25aa6b28204bf6e8b1a911d07eabfdb69002a5ec12eeb02a,-1
Delhi,2023-09-14T08:24,192.168.10.5,192.168.2.6,user123,Workstation123,network-disconnected,Device 'Workstation123' disconnected from the network at IP 192.168.10.5,error,0.13,4.591470272390304,69df03e4ab0b66570321275564ee5b54e900fa500ae8b01f163fa0267365d5eb,1
Delhi,2023-09-15T04:18,192.168.2.5,172.16.0.20,guest,Workstation123,permission-changes,User 'guest' changed permissions for file '/path/to/file467.txt',informational,0.17,4.417837797403417,09a729b6ce50d6019bb0443098e4510298c9a14f94b15d7b4e68814d8c94eeeb,1
Delhi,2023-09-16T19:55,10.0.0.2,10.0.0.3,anonymous,ServerABC,network-connected,Device 'ServerABC' connected to the network at IP 10.0.0.2,error,0.13,4.269378141896235,83ae5ff9753e1d3af3e2e13783741e7d95405b6d3fd86b5a043577dd780ceef1,1
Delhi,2023-09-17T01:19,10.10.10.10,172.16.1.101,user123,Workstation123,permission-changes,User 'user123' changed permissions for file '/path/to/file245.txt',error,0.17,4.515699377092075,e47a072e8b3789229ce3e870e813c0ba5f056f4133092e8d50abb5f306165224,1
Delhi,2023-09-17T11:46,192.168.1.100,192.168.0.2,anonymous,Workstation123,network-connected,Device 'Workstation123' connected to the network at IP 192.168.1.100,warning,0.13,4.412605261663122,f2e2697c3c2596dd26fda748b7d4b68ed7aa1d9e0318e210cc2c6535e82ffbd1,1
Delhi,2023-09-12T16:26,192.168.1.100,172.16.0.20,user123,Workstation123,system-failure,Critical system failure: Error message: 12,warning,0.37,4.041625614369224,5471e1495ec1e745de06bcc862724283def1af8325c545f55c46a2c8be94bed3,1
Delhi,2023-09-16T09:18,192.168.0.1,10.0.0.3,admin,DeviceXYZ,application-errors,Application error: Error message: 1,error,0.27,3.900153016697712,27cf3dd4bfcbaee6cdbf5ef9589cf40dcb779b71e4daaf1dffb98ae97a6cde7f,1
Delhi,2023-09-18T03:37,10.1.1.1,10.0.0.101,admin,ServerABC,auth-failed,Failed login attempt for user 'admin' from IP 10.1.1.1,error,0.33,4.272681946287401,c549dedc4ad942384c35cc4cbb0e65441e5009b324dd8e05dfa0f3d2f1376c89,1
Delhi,2023-09-15T06:57,192.168.0.1,192.168.0.3,anonymous,ServerABC,system-failure,Critical system failure: Error message: 49,informational,0.37,4.041625614369224,529522f107e4fe0540efa2bc5a1783127ca515397a24a8f627f2e9f360807954,1
Delhi,2023-09-18T12:50,10.0.0.2,10.0.0.3,user123,Workstation123,dns-queries,DNS query from IP 10.0.0.2 for domain 'example287.com',critical,0.17,4.534218113998772,f6f5d92c05d5db0cbfb02236f30ea07bd03b17cdb38d588c34842c6b11425b0a,1
Delhi,2023-09-14T13:02,10.1.1.1,192.168.2.6,user123,DeviceXYZ,permission-changes,User 'user123' changed permissions for file '/path/to/file795.txt',error,0.17,4.546002407395105,d0dc516412fef66497c189a3da49a09cffc21ebfc6557254bfc1fd8084e649c2,1
Delhi,2023-09-14T06:37,192.168.2.5,192.168.0.2,guest,Workstation123,network-disconnected,Device 'Workstation123' disconnected from the network at IP 192.168.2.5,warning,0.13,4.555965211109309,35f238d7dd70bbcd443c85a78b899507656d57142e9c489af21247c0488ad6f0,1
Delhi,2023-09-17T00:46,66.94.210.14,203.169.75.252,user123,Workstation123,malware-detection,Malware detected: File 'file989.txt' found on device 'Workstation123',error,0.9,4.464670515253233,331a64fcb13bf787c11605fb98072bc41d65ff572e69bb862d8ab3500ced576d,1
Delhi,2023-09-14T04:29,10.10.10.10,10.0.0.3,anonymous,DeviceXYZ,auth-success,Successful login for user 'anonymous' from IP 10.10.10.10,warning,0.1,4.213930804735023,fce83340d24471cc4424d5d0cd716738703d9c4b31cb27af791e5cae23baf720,1
Delhi,2023-09-17T06:38,192.168.0.1,192.168.10.6,admin,Workstation123,dns-queries,DNS query from IP 192.168.0.1 for domain 'example206.com',critical,0.17,4.606290944675378,e7b5e9a1c078bcd77c8c653b72d041545c2a72b0edd8b19b6846e4d9e99d6ace,1
Delhi,2023-09-18T15:45,10.0.0.100,192.168.2.6,admin,Workstation123,dns-queries,DNS query from IP 10.0.0.100 for domain 'example99.com',informational,0.17,4.421888805648896,51c3e60a5ebf2c31721896fab04d8a8342c10bfd9e4eff23065b6097981ac479,1
Delhi,2023-09-14T03:45,192.168.1.100,172.16.0.20,user123,Workstation123,malware-detection,Malware detected: File 'file867.txt' found on device 'Workstation123',warning,0.37,4.493656022499609,2eb0ba5946555c45230ad3bb37ba855c10aaa4a7488637f75d715859048ded81,1
Delhi,2023-09-14T18:59,172.16.1.100,192.168.2.6,admin,DeviceXYZ,network-connected,Device 'DeviceXYZ' connected to the network at IP 172.16.1.100,error,0.13,4.343320455855792,2bef9ce3d7f026f9f0b0583be295e9268d79b2d98cb3145f9787e8808f9a8c31,1
Delhi,2023-09-16T13:32,192.168.10.5,10.10.10.20,user123,Workstation123,permission-changes,User 'user123' changed permissions for file '/path/to/file762.txt',error,0.17,4.515699377092075,7ddf7873a267775b2df1d3de9f8e7eb6d3a72221e9f8f759fa92a77f9ec5ab91,1
Delhi,2023-09-13T01:05,192.168.10.5,192.168.0.2,guest,Workstation123,auth-lockout,User 'guest' locked out after multiple failed login attempts from IP 192.168.10.5,informational,0.37,4.515648216369503,fd5d12aafed7794057b64abbdc965d1488e66ecbfb329dc3e94f51eb00076fb3,1
Delhi,2023-09-17T12:06,172.16.0.10,10.0.0.101,guest,ServerABC,auth-failed,Failed login attempt for user 'guest' from IP 172.16.0.10,informational,0.33,4.4465821192760755,6da0e8e10c7f29827cd003576de8c39cf936fba4291e744135e92a4b31cf93f1,1
Delhi,2023-09-16T06:07,172.16.0.10,192.168.0.2,anonymous,DeviceXYZ,malware-detection,Malware detected: File 'file825.txt' found on device 'DeviceXYZ',critical,0.37,4.369054056131191,f52a7d3cfacba4fac65f4d0810e9dfafe031343eeb2a56334ed1966576091334,1
Delhi,2023-09-17T09:46,192.168.10.5,10.10.10.20,guest,Workstation123,auth-failed,Failed login attempt for user 'guest' from IP 192.168.10.5,warning,0.33,4.530057719116299,5de7eb01835ddb1ce73860702a3b9baf8d7ad8794047cce41cb857cd6c450e8f,1
Delhi,2023-09-15T23:04,172.16.1.100,10.0.0.101,guest,ServerABC,network-disconnected,Device 'ServerABC' disconnected from the network at IP 172.16.1.100,error,0.13,4.558334712716668,6bcfa3c57cd033f57fcd87a3d417fa3d170d47f4c530fa5b766acf274398efb6,1
Delhi,2023-09-18T12:15,192.168.10.5,10.10.10.20,guest,ServerABC,system-restart,System restart: Reason9,warning,0.3,3.6424896731661263,4fbd795be55bcb1baaed41b7ea4cde8751f79d3a46a1b862c02695ece8d8afcb,1
Delhi,2023-09-16T11:08,172.16.1.100,172.16.1.101,guest,ServerABC,application-usage,User 'guest' used application 'App1',warning,0.13,4.016875695766563,212fcee356cd4b1092478014918cb5d8f787f667210313e1d151f2ad1747b599,1
Delhi,2023-09-18T07:11,10.10.10.10,172.16.0.20,guest,ServerABC,software-update,Software update: Software1 updated to version v3,warning,0.27,3.996653522439334,7e1b68a5adff7abd3784522b6dd6839f2685e7266d5ce69768559574b9ed5652,1
Delhi,2023-09-18T12:59,192.168.1.100,192.168.0.3,admin,Workstation123,dns-queries,DNS query from IP 192.168.1.100 for domain 'example626.com',critical,0.17,4.595928694092455,ec5bfaa6a719113d110c7691ff9a3b6dac2309c7943f2650e5c1d3c9558f2fa5,1
Delhi,2023-09-15T01:12,10.0.0.100,192.168.0.2,guest,DeviceXYZ,auth-lockout,User 'guest' locked out after multiple failed login attempts from IP 10.0.0.100,critical,0.37,4.321311157291051,85ab81dddd5dd1e70dee29bfb725fbabe03909184e6b1337f4f6ca55039698d6,1
Delhi,2023-09-16T15:40,192.168.10.5,172.16.0.20,admin,Workstation123,network-disconnected,Device 'Workstation123' disconnected from the network at IP 192.168.10.5,error,0.13,4.591470272390304,68d7ae239e0b807bc5737489c09e193d97717d15672d06b07145b1f22acb2e0d,1
Delhi,2023-09-13T14:31,10.1.1.1,172.16.0.20,anonymous,ServerABC,system-shutdown,System shutdown: Reason7,warning,0.33,3.9701755214643453,2f1aacbd769fb21e0845844a270ebd091061acfdfc5dc0f0469ec4716cc6f542,1
Delhi,2023-09-14T08:26,192.168.10.5,10.1.1.2,user123,ServerABC,dns-queries,DNS query from IP 192.168.10.5 for domain 'example886.com',warning,0.17,4.639514883695554,4ff9fd96e52283fba8a56627459bfac51226aeba83394dda6f4c670e6eaf414b,1
Delhi,2023-09-13T07:45,192.168.10.5,172.16.1.101,anonymous,DeviceXYZ,firewall-change,Firewall rule change: Port 15811 opened for IP 192.168.10.5,error,0.3,4.4693535919846505,abdc8aa33e5512d6dbd30b1babad6874c1a0bfe6c3edb815b381ff94ccfc1385,1
Delhi,2023-09-14T09:06,192.168.10.5,192.168.2.6,anonymous,Workstation123,auth-failed,Failed login attempt for user 'anonymous' from IP 192.168.10.5,critical,0.33,4.572765012132931,78eb0c006781336882258aa7673fd5db8da2fb0953cb59f1a53c1e1d5893aa7e,1
Delhi,2023-09-17T19:36,10.10.10.10,10.1.1.2,admin,Workstation123,network-disconnected,Device 'Workstation123' disconnected from the network at IP 10.10.10.10,critical,0.13,4.4137135847697335,e4591e060f33a0b82025397c3f941def9b284f826cd4ba95bd029cb1082e1fcf,1
Delhi,2023-09-12T18:03,192.168.2.5,10.0.0.101,user123,Workstation123,dns-queries,DNS query from IP 192.168.2.5 for domain 'example206.com',error,0.17,4.641378663973623,e849066098146ef647628800373abc7f2705f9e4adc0b5d68c2564f107e40709,1
Delhi,2023-09-14T13:37,192.168.1.100,192.168.2.6,anonymous,DeviceXYZ,auth-lockout,User 'anonymous' locked out after multiple failed login attempts from IP 192.168.1.100,warning,0.37,4.548626082521026,85d7b9b4e1cc0284ee34fbcd1d5deebc017b88235f718b644e6afbab16043de2,1
